NEWS_TITLE,Interns Name,NEWS_LINK,FULL_SCRAPED_TEXT
Sabarimala reference: Modi government vs Hindu outfits over control of temples,YOUR_NAME_HERE,https://indianexpress.com/article/legal-news/sabarimala-reference-modi-govt-vs-hindu-outfits-over-control-of-temples-10633160/,"Supreme Court’s ongoing Sabarimala hearings has brought forth the faultlines in the saffron camp on an issue close to its supporters’ hearts: freeing temples from state control. Submissions by the BJP-led Centre to the nine-judge bench presided by Chief Justice of India Surya Kant reflect the Narendra Modigovernment’s reluctance to cede completecontrol of temples to the faithful — something the party has often accused Opposition-ruled states of. Among those protesting the Centre’s stand are a host of Hindu outfits, including the ‘RSS-inspired’ Kerala Kshetra Samrakshana Samithi. The bench, also comprising Justices B V Nagarathna, M M Sundresh, Ahsanuddin Amanullah, Aravind Kumar, Augustine George Masih, Prasanna B Varale, R Mahadevan and Joymalya Bagchi, is examining seven constitutional questions arising out ofpetitions seeking review of the 2018 Supreme Court judgmentthat struck down restrictions on entry of women into the Kerala hill shrine. One of the key questions before the bench is “the interplay between the rights of persons under Article 25 of the Constitution and the rights of religious denominations under Article 26”. The reference is testing the limits of the constitutional framework to deal with the relationship among religion, religious denominations and the state. While Article 26 (b) gives religious denominations, and any section thereof, right to manage their own affairs in matters of religion, Article 25 clause (2) sub-clause (a) empowers the state to make laws for regulating or restricting any economic, financial, political or other secular activity, which may be associated with religious practice. Sub clause (b) allows the state to make laws for social welfare and reform or the throwing open of Hindu religious institutions of a public character to all classes and sections of the faith. Hindu outfits say that state governments have used Article 25 to establish perpetual control over temples, grab their wealth, appoint priests and sometimes even dictate — as inTamil Nadu— what prayers should be recited in the sanctum sanctorum, or prevent saffron flags in temple festivals as in Kerala. On the issue of appointment of temple priests (archakas), Solicitor General Tushar Mehta, appearing for the Centre, was categoric that it is not a secular function. “Even in a public temple, appointment of a pujari who requires certain expertise, qualifications and knowledge of Agamas (scriptures that explain the manner of consecration and worship in temples, their construction, etc.) can never be left to the government,” he said. “It (appointment) cannot be done under an act or by the state… Tomorrow, by this very logic…Shankaracharya can be removed by the state, some archbishop can be removed by the state. These kinds of things will have to emanate from the religion itself, from the society itself, from the denomination itself. It cannot be state-controlled. That is the real secularism… If we do not want religion to interfere with the state, the state also will not interfere with the religion.” Mehta, though, was guarded on the interplay between Article 25 and 26 rights. “Both rights are fundamental rights. Article 26 (b) is a right, which is not an island, but between the two, being the denominational right, would have a precedence, provided that if there is some provision of law which requires it to be curtailed, or to be regulated or restricted, then it would be Article 25 (2). And my concern also I have shared, if we say 26(b) is unhindered, then there can be an argument that even people from say Schedule Castes… can also be prevented…” he said. “I’m aware, some states are taking away control of some religious institutions… But if this right is conferred upon the denomination, one denomination amongst the Hindus or Muslims will prevent another denomination of the same religion… But we may not create a situation where there is disharmony internally amongst the religions. So, it would be the rare circumstance where you will interpret 26 (b) subject to 25 (2), but it (Article 26(2b)) would never be an isolated island,” Mehta added. Senior Advocate C S Vaidyanathan, representing the Nair Service Society and Mathru Samithi of Kerala Kshethra Samrakshana Samithi, besides the Ayyappa Seva Samajam, and Swami Dayanand Saraswati’s Hindu Dharma Acharya Sabha, however, chose to differ on the rights of the denomination under Article 26 (b). He said the right under Article 26 should prevail over Article 25(2)(b) right, adding the only restraints can be on the grounds of public order, health and morality. He contended that Article 25(2)(b) is “self limiting” and operates only in the context of Article 25, to enable the right of freedom of conscience that the provision guarantees, and does not extend to Article 26 to curb the religious rights of the denomination. “Article 26 is to be dealt with separately; 26 is not subjected to other provisions of the part, nor is 25(2)(b) enabling the right under 26 to be controlled. 25(2)(b) is only enabling a law to be made which can regulate the right under Article 25, the individual right…There is no prohibition in regard to making any law for social reform. Like, for example, if somebody says that there should be a Uniform Civil Code. It is something which can be made under Article 25(2)(a). It can be, through 25(2)(a) or the first part of 25(2)(b),” Vaidyanathan contended. He said, “Article 25(2)(b) is an enabling provision — it grants legislative competence. Article 26(b) is a fundamental right. They operate at different levels of constitutional architecture… An enabling provision/law making power cannot be equal to, much less prevail over, a specific and crucial fundamental right.” The senior counsel said the SC’s 1957 five-judge Constitution bench’s decision in Sri Venkataramana Devaru and Others vs The State Of Mysore and Others “is in error in holding that rights of a denomination must yield to the overriding right in Article 25(2)(b). On the contrary, Article 25(2)(b) is subject to Article 26(b).” Vaidyanathan argued that “while Article 25 protects the individual freedom of conscience, Article 26 safeguards the collective autonomy of religious denominations to manage their own affairs in matters of religion. In situations where the exercise of individual claims would alter or interfere with the internal religious practices or institutional arrangements of a denomination, the constitutional guarantee under Article 26 necessarily assumes primacy; otherwise the protection of denominational autonomy would be rendered illusory.” Justice Kumar echoed the SG’s concerns that “if Article 26 is to be construed virtually in exclusion to 25(2) (b), then that means tomorrow there will be a situation where others will start asserting and say you will exclude X, Y, Z (from entering). You cannot.” Justice Nagarathna, too, said, “Everybody must have access to temples and mutts and denominational temples keeping any section out will not be in the best interests of Hinduism.” Ananthakrishnan G. is a Senior Assistant Editor with The Indian Express. He has been in the field for over 23 years, kicking off his journalism career as a freelancer in the late nineties with bylines in The Hindu. A graduate in law, he practised in the District judiciary in Kerala for about two years before switching to journalism. His first permanent assignment was with The Press Trust of India in Delhi where he was assigned to cover the lower courts and various commissions of inquiry.

He reported from the Delhi High Court and the Supreme Court of India during his first stint with The Indian Express in 2005-2006. Currently, in his second stint with The Indian Express, he reports from the Supreme Court and writes on topics related to law and the administration of justice. Legal reporting is his forte though he has extensive experience in political and community reporting too, having spent a decade as Kerala state correspondent, The Times of India and The Telegraph. He is a stickler for facts and has several impactful stories to his credit.... Read More"
OpinionFrom green tech to AI: China’s new economic roadmap matters for the world,YOUR_NAME_HERE,https://indianexpress.com/article/opinion/columns/green-tech-ai-china-five-year-plan-roadmap-world-economy-xi-jinping-10634261/,"Two important Sessions inChina— the National People’s Congress and the National Committee of the Chinese People’s Political Consultative Conference — were convened in Beijing, March 5-12 and March 4-11, respectively. Over 5,000 delegates deliberated on the draft Outline of the 15th Five-Year Plan for National Economic and Social Development of the People’s Republic of China (2026-2030) ( called the Plan) and the priorities of economic and social development for 2026. In recent encounters and communications with my Indian friends, many showed interest in learning more about the Plan. The following provides a brief introduction to it. Since China started its first Five-Year Plan in 1953, 14 Five-Year Plans have been successfully concluded by 2025. This plan-implement-review consistency has shown China’s institutional advantage and helped boost its economy to a size of about $20 trillion — the second-highest in the world in terms of nominal GDP. The Plan period is meant to lay a solid foundation for building China into a socialist, modern country. The Plan emphasises four areas in setting the major strategic tasks for the next five years: Pursue high-quality development, strengthen the domestic economy, advance common prosperity, and ensure both development and security. It specifies 20 main growth indicators covering five broad areas, namely economic development, innovation, public well-being, green and low-carbon development, and security. And it proposes a total of 109 major projects, among which 28 focus on new quality productive forces, 23 on further modernising infrastructure systems, nine on integrated urban-rural development, 25 on public well-being, 18 on green and low-carbon transition, and six on food and energy security. As China’s roadmap unfolds towards 2035, what opportunities can it create for the world? The Plan delivers the message that China remains a stable anchor for the world economy and a reliable partner in addressing global challenges. Given its 1.4 billion people, China’s modernisation drive will bring certainty, predictability and positive momentum to a turbulent and fragmented world. With a vision to reach the status of a “medium-developed” economy by 2035, China targets a per capita GDP of over $20,000. China’s ever-growing market will create enormous opportunities for global goods and services. China’s priorities of innovative and sustainable growth, as well as boosting domestic consumption, will translate into tangible opportunities across various sectors for investors and businesses worldwide. For instance, China’s massive investment in renewables, AI and AI plus, quantum computing, brain-computer interface, smart economy, and advanced manufacturing will not only bring new drivers for global economic growth, but also create new demands for international cooperation in talents, technologies, application scenarios, and partnerships. In the process of joint contribution and sharing through research and development projects or participation in emerging industrial clusters, businesses and enterprises, colleges and universities, research institutions, and start-ups worldwide can benefit from expanded access to China’s innovation ecosystem as its doors keep opening wider. More significantly, China’s peaceful and high-quality development provides important experience and reference for countries in the Global South. In consideration of evolving developments at home, disturbances and challenges abroad and other relevant factors, and taking into account both what is needed and what is possible, China set its GDP goal at 4.5-5 per cent for 2026. This is meant to ensure its GDP keep growing within an appropriate range, with an annual growth rate to be determined in light of actual conditions, while striving for better results in practice. China’s 2026 priorities include, inter alia, building a robust domestic consumption market, fostering new growth drivers, achieving greater self-reliance in science-tech, building a high-standard socialist market economy, and expanding high-standard opening up. China pledges to move faster toward all-around opening up through links running eastward and westward, across land, and over sea. Data show Chinese border authorities handled 185 million entries and exits in the first quarter of 2026, a year-on-year growth of 13.5 per cent. China’s pilot free trade zones (FTZs) have expanded to 23 by early April 2026 with the establishment of the China (Inner Mongolia) Pilot Free Trade Zone. China will expand opening-up trials for value-added telecom services, biotechnology, wholly foreign-owned hospitals, and other fields, take well-ordered steps to expand opening up in the digital sector, and shorten the negative list for cross-border trade in services. It will develop national comprehensive demonstration zones for promoting greater openness in the services sector, advance negotiations to conclude more regional and bilateral trade and investment agreements, and continue to be fully engaged in the reform of the World Trade Organisation to safeguard and develop the open world economy. China will facilitate the expansion, upgrading, and growth of the “cross-border e-commerce plus overseas warehouses” model, and promote the development of logistics services for international delivery. It will also expand trade in intermediate goods, advance digital trade and green trade, boost border trade, encourage and expand two-way investment cooperation, and deepen reform of the institutional framework for promoting foreign investment and ensure national treatment for foreign-funded enterprises. In a nutshell, China remains a strong engine for global growth and shares with the world its development opportunities. By shifting from old drivers of growth to new ones, China will contribute more to the world with its advanced, green, and efficient technologies and ever-increasing innovation. Persistent in its high-standard opening up, China stands ready to work with all countries in the world, including India, to make the cake of development bigger and contribute more to the well-being of the international communities. The writer is the Chinese Consul General inMumbai"
OpinionCan diplomacy survive the deep-seated trust deficit between the US and Iran?,YOUR_NAME_HERE,https://indianexpress.com/article/opinion/columns/can-diplomacy-survive-the-deep-seated-trust-deficit-between-the-us-and-iran-10634266/,"Talks between the United States and Iran ended Sunday morning without resolution. The failure of the negotiations was no surprise. Now, the big question is: What happens next? The answer depends on what the US and Iran will take away from their short meeting in Islamabad. One way or another, the Islamabad meeting marked the highest level of face-to-face contact between the US and Iran since 1979. Therefore, though the two sides walked away without a formal peace agreement, the meeting itself was a move in the right direction.Americans learned from their 40 days of war against Iran that brute force alone cannot achieve their goals. Will Americans return to war with Iran, or will they declare victory and leave? US PresidentDonald Trumpdid not wait more than 24 hours before resuming his tough talk and bullying. He declared that the US will blockade the Strait of Hormuz. Trump has not yet offered many details, including how many warships will enforce the blockade. Iran has stated it will consider any warships that approach the Strait of Hormuz to enforce a blockade as breaching the current ceasefire. As many international analysts observed, thefailureof the negotiations between Iran and the US was also partly because Israel and the US continue to believe that strikes over Lebanon are not included in a two-week ceasefire deal with Iran. And the Iranian government’s refusal to accept terms regarding the cessation of uranium enrichment came as no surprise to the Americans and Pakistani mediators. Even if no one, including ordinary Iranians and Americans, wants a re-escalation of war, both sides know that escalation in the Strait of Hormuz is inevitable if trust between the two countries continues to run low. Let us not forget that the Trump administration has repeatedly failed to honour its commitments by attacking Iranian targets twice within less than a year while talks between the two countries were ongoing. Though the 21-hour negotiations can be considered a sincere attempt to secure a significant, if fragile, shift in diplomatic engagement, both countries were discussing terms with theirfingers on the trigger. However, both sides also have good reasons to want peace. The Iranians want to rebuild their country. The Trump administration has the mid-term elections in November 2026 to consider. A joint US-Israel war against Iran will certainly influence the outcome of these elections. This is another reason Trump and his allies should understand that they are not in a position to dictate terms to the Iranian government. These negotiations were of great importance to European and Gulf nations, too, primarily because they could have secured vital energy supplies, prevented economic catastrophe, and ensured regional security. If the US can develop trust with the Iranians, the latter may be more receptive to the peace process. If Trump wants economic and political success for the US and himself, he cannot maintain such a maximalist stance. As for the Iranian government, survival is most important. The fact that the Iranian delegation in Islamabad included key officials from the Supreme National Security Council, the Central Bank, and the military signalled a serious push from their side for long-term negotiations with the Americans. Six weeks ago, this would have been impossible. The Iranian population continues to believe that a de-escalation of the war with the US and Israel is possible. But everyone, in Iran and the Gulf countries, knows that the ceasefire is fragile, more so now. A lot depends on how far this American blockade will be implemented and how Iran will respond to it. Certainly, the Trump administration is not willing to negotiate with the Iranians or leave the negotiation table without humiliating them. But, of course, Iran does not see itself as a defeated party. The trouble is that the US and Iran are both looking for victory over the other. Until then, this will remain a deadlock. Unfortunately, if there is no ceasefire, it wouldn’t just be a loss for two countries; it would be a terrible loss for humanity. The writer is director, Mahatma Gandhi Centre for Nonviolence and Peace Studies, OP Jindal Global University"
National Sports Awards delayed as Sports Ministry reviews Arjuna Award selection process,YOUR_NAME_HERE,https://indianexpress.com/article/sports/sport-others/national-sports-awards-delayed-sports-min-arjuna-award-review-10634250/,"TheNational Sports Awardshave been delayed this year, as the Sports Ministry wants to re-evaluate the process of giving the Arjuna awards to ensure that only the deserving athletes get the honour. Despite the awards selection committee giving its recommendations in December last year, the ministry has held the names and is re-assessing the recommendations. “The list of Arjuna award recommendations is being re-evaluated right now. The value of these awards should not get diminished, that’s the goal. We want to follow a stringent process of selection,” a Sports Ministry source close to the development said on Monday. As per the ministry source, in the past, a few of these awards have gone to athletes who didn’t deserve the recognition. “It shouldn’t be the case that every other athlete is an Arjuna Awardee and when you ask them about their accomplishments, there is nothing much to show. The prestige of the award needs to be maintained. And also the number of litigations that come out in some cases is outrageous,” the source said, referring to the instances when athletes drag ministry to the court. According to a source, the awards committee had nominated 24 athletes for the Arjuna Award, continuing the trend of the growing number of recipients for the award in the last few years. In the 2010-2019 decade, there was only one instance of more than 20 recipients of the award but 32 athletes received the award in 2024 only. The ministry’s opinion on the matter is that instead of selection panel there should be a clear criteria with points to ensure only worthy athletes are nominated. “It’s like the prize money, if you have won an Olympic medal, you shouldn’t have to fill a form to get your Rs 75 lakh prize money. The system just knows and transfers the money suitably. Similarly, an athlete who has achieved the requisite shouldn’t have to be evaluated again by a panel,” said the source. The awards were traditionally presented on August 29, the birth anniversary of hockey legend Major Dhyan Chand, by the President. However, this tradition has not been followed in the past few years due to scheduling issues and the process of nominations getting affected by major events."
"Induction vs infrared cooktops, and how India’s electric cooking push could affect power grid",YOUR_NAME_HERE,https://indianexpress.com/article/explained/explained-economics/induction-vs-infrared-cooktops-challenges-electricity-10627373/,"The conflict in West Asia saw a ceasefire on Wednesday (April 9), but many of its spillover effects — including elevated crude oil prices — willnot vanish immediately.In fact, it has highlighted the importance of fuel security for an import-dependent country like India, which has seen shortages and black-market LPG cylinder sales in recent weeks. In many Indian kitchens, these events have prompted a shift toward electric alternatives, such as induction and infrared cooktops. Online retail platforms like Amazon India have reported a sharp spike in sales, with induction cooktops seeing up to an 18-fold jump compared to pre-war levels. Last week, the government also held an inter-ministerial discussion on measures to encourage companies to ramp up production of induction heaters and compatible utensils,TheIndian Expresshas learnt. Queries sent to the Ministry of Commerce and Industry seeking details of the discussion remained unanswered. While this shift may ease some pressure on LPG demand and bring some relief to households, it raises a new challenge: increased electricity demand, adding stress to a grid already bracing for peak summer load. A basic induction cooktop is increasingly being seen as a viable substitute for several reasons. First, it costs roughly as much as one LPG cylinder on the black market, around Rs 3,000-4,000. Second, unlike traditional gas stoves that rely on combustion to create an open flame, induction stoves use electricity to heat the vessel directly. An induction cooktop works by generating a rapidly changing electromagnetic field. When the metal pan is placed on the surface, it comes under the magnetic field. The electrical resistance of the metal creates an electrical friction between the two, which then converts the kinetic energy of the moving electrons directly into thermal energy or heat. Not all cookware is compatible with induction cooktops because not all metals have the same electrical resistance. An induction works best with ferromagnetic cookware, which contains materials like cast iron or magnetic stainless steel that respond to magnetic fields. But, these compatible cookwares are more expensive than the ones normally used on gas stoves, making them less attractive for households making a temporary or partial shift to electric cooking. This is where infrared cooktops are gaining traction, despite costing more. Unlike induction, infrared cooktops use a heated coil beneath a glass surface to generate radiant heat, which can then warm any type of vessel — including steel, aluminium, glass, and ceramic — without requiring magnetic compatibility. The rising interest in infrared cooktops is reflected in online sales. According to a spokesperson for Amazon India, demand has surged sharply, with sales of infrared cooktops increasing nearly fourfold compared to pre-war levels. Unlike an induction cooktop, infrared cookstoves rely on radiant heating for heating the vessel. Put simply, electricity heats a coil or halogen element placed beneath a ceramic glass surface. As it heats, it begins to glow red-hot — similar to the heating wire in a toaster. This hot element then emits infrared radiation, a form of electromagnetic energy that is invisible to the human eye. This radiation passes through the glass surface and is absorbed by the base of the cookware. The absorbed energy causes the molecules in the vessel to vibrate, generating heat that cooks the food. However, infrared cooktops are generally less efficient than induction cooktops. Induction cooktops convert 85–95% of electricity into heat by directly heating the vessel using electromagnetic fields. In contrast, infrared cooktops operate at around 70–80% efficiency, as heat is first generated in a coil, then transferred to the glass surface, and finally to the vessel, with some energy lost to the surroundings along the way. So, an induction cooktop typically consumes slightly less electricity than an infrared cooktop for the same task. But the bigger difference lies in how these appliances control heat. Induction cooktops use power electronics — usually rapid switching (pulse‑width modulation) or frequency adjustment — to control the heat. This allows them to maintain efficiency even at low heat settings like simmering. Infrared cooktops, on the other hand, usually reduce heat by adjusting the electricity waveform using a method called phase‑angle control. Here, the glowing coil turns on only for a short part of each cycle and then turns off, instead of staying on steadily. Because the coil is “on” for a shorter period, it glows less brightly and gives out less heat. This method is simple and effective, but it distorts the current waveform and can reduce the power factor. That means the grid has to supply extra current that doesn’t turn into useful heat and instead flows back and forth in the circuit, increasing losses and lowering efficiency. If used widely in an area, it can pose a risk to the local distribution infrastructure. While the government has not yet released any data on the additional load these appliances could add to the grid, experts warn that the challenge is not just the increase in demand, but also when that demand occurs. “Cooking-related electricity use is concentrated during morning and evening hours. Even a modest increase of the order of 3-5 GW during these periods can place significant pressure on local distribution networks,” said Alekhya Datta, Fellow and Director at Electricity and Renewable Division at The Energy and Resource Institute (TERI). “The challenge, therefore, lies in managing these sharp, localised demand spikes, as existing infrastructure in many areas is not designed for such sudden load increases,” he added. An industry source echoed similar concerns, noting that the impact is often highly localised. If a cluster of households or restaurants simultaneously shifts to electric cooking, it can push up demand in that pocket, potentially overloading critical infrastructure such as distribution transformers, leading to outages and the need for upgrades. “If this is a long-term trend, where more and more entities swap to electric to reduce LPG dependence, then we will see a persistent rise in demand, necessitating infrastructure upgrades and adequate sourcing,” the source said. This year, India will likelysee a “hotter-than-normal” summer, and the government plans to rely more on coal-based power to meet peak demand. In the past, the government has invoked emergency measures to ensure utilities operate both gas and coal plants at full capacity when soaring temperatures push electricity consumption to record levels."
"‘Felt like I was dying’: Elon Musk reignites Covid-19 vaccine debate, backs ex-Pfizer toxicologist’s claims",YOUR_NAME_HERE,https://indianexpress.com/article/world/elon-musk-covid-19-vaccine-debate-ex-pfizer-toxicologist-10633534/,"Billionaire and former senior adviser to the President of the United States,Elon Muskhas reignited the Covid-19 vaccine debate as he shared a clip of an ex-Pfizer toxicologist advocating against the use of the doses. The Tesla CEO said the Covid virus was much like any other cold or flu for him, while after being administered the second vaccine shot, he felt like he was dying. The business tycoon wrote on X, “The vaccine dosage was obviously too high and done too many times. I had the original Wuhan virus before there was any vaccine and it was much like any other cold/flu. Bad, but not terrible. But my second vaccine shot almost sent me to the hospital. Felt like I was dying.” While sharing the interview Dr Helmut Sterz, the toxicologist, with Marc Friedrich, speaker and financial expert, Peter Sweden, a journalist asked why the matters raised by Sterz are not being widely reported. Peter also noted that Sterz’s arguments were raised at a parliamentary enquiry commission in Germany. Peter wrote, “This should be headline news EVERYWHERE. APfizerinsider who was former head of toxicology in Europe has just come out and said something that many “conspiracy theorists” suspected. He estimates that 20 000 to 60 000 people in Germany have died from the c*vid vaccine. This was said at a parliamentary enquiry commission in Germany. So why isn’t this massive news being reported everywhere? Is the mainstream media that has received millions in funding from Bill Gates deliberately covering this up…” In the lengthy conversation shared on YouTube, Dr Sterz discussed the long-term effects, potential side effects and role played by regulators and policymakers when it comes to the development of theCovid-19vaccine as well as his stance on the future of mRNA technology. In the United States, theDonald Trumpadministration has updated the charter of a key federal vaccine advisory committee in ways that may increase the voices of anti-vaccine activists, the latest in a series of moves that critics say are undermining confidence in life-saving shots. The changes published Thursday come after a recent legal defeat that has at least temporarily halted meetings of the Advisory Committee on Immunization Practices, which for decades has recommended how best to use the nation’s vaccines. Health Secretary Robert F. Kennedy Jr., a longtime vaccine skeptic, ousted all the members of that committee soon after becoming the nation’s top health official and replaced them with his own picks. The Express Global Desk at The Indian Express delivers authoritative, verified, and context-driven coverage of key international developments shaping global politics, policy, and migration trends. The desk focuses on stories with direct relevance for Indian and global audiences, combining breaking news with in-depth explainers and analysis.

A major focus area of the desk is US immigration and visa policy, including developments related to student visas, work permits, permanent residency pathways, executive actions, and court rulings. The Global Desk also closely tracks Canada’s immigration, visa, and study policies, covering changes to study permits, post-study work options, permanent residence programmes, and regulatory updates affecting migrants and international students.

All reporting from the Global Desk adheres to The Indian Express’ editorial standards, relying on official data, government notifications, court documents, and on-record sources. The desk prioritises clarity, accuracy, and accountability, ensuring readers can navigate complex global systems with confidence.

Core Team

The Express Global Desk is led by a team of experienced journalists and editors with deep expertise in international affairs and migration policy:

Aniruddha Dhar – Senior Assistant Editor with extensive experience in global affairs, international politics, and editorial leadership.

Nischai Vats – Deputy Copy Editor specialising in US politics, US visa and immigration policy, and policy-driven international coverage.

Mashkoora Khan – Sub-editor focusing on global developments, with a strong emphasis on Canada visa, immigration, and study-related policy coverage.... Read More Stay updated with the latest -Click here to follow us on Instagram"
Pope Leo says he ‘doesn’t fear’ Trump after US President’s Iran criticism,YOUR_NAME_HERE,https://indianexpress.com/article/world/pope-leo-says-he-doesnt-fear-trump-after-us-presidents-iran-criticism-10634074/,"AfterUS President Donald Trumpremarked that he does not want a pontiff who thinks it’s okay for Iran to have a nuclear weapon, Pope Leo XIV retorted, saying he does not fear the Republican administration and added that the Vatican’s appeals for peace and reconciliation are rooted in the Gospel. “To put my message on the same plane as what the president has attempted to do here, I think is not understanding what the message of the Gospel is,”Leotold AP. “And I’m sorry to hear that, but I will continue on what I believe is the mission of the church in the world today,” said Pope Leo, further underlining that he does not want to enter into debate. Pope Leo said that he was not making a direct attack against Trump or anyone else with his general appeal for peace and criticisms of the “delusion of omnipotence” that is fuelling the Iran wars and other conflicts around the world. “I will not enter into debate. The things that I say are certainly not meant as attacks on anyone. The message of the Gospel is very clear: Blessed are the peacemakers,” Leo said. “I will not shy away from announcing the message of the Gospel and inviting all people to look for ways of building bridges of peace and reconciliation, and looking for ways to avoid war any time that’s possible.” He added: “I have no fear of the Trump administration.” In the unusual trade of barbs between a US leader and a Pope, the Republican President on Sunday said he didn’t think the US-born global leader of the Catholic Church is “doing a very good job” and that “he’s a very liberal person”. Trump also urged the pontiff to “stop catering to the Radical Left”. In a lengthy social media post while flying back to Washington from Florida, Trump critised Pope Leo and continued his curt remarks soon after deplaning, in comments on the tarmac to reporters, saying, “I’m not a fan of Pope Leo.” Before that, Pope Leo suggested that a “delusion of omnipotence” is fuelling the US-Israel war in Iran.”Pope Leo is WEAK on Crime, and terrible for Foreign Policy,” Trump wrote in his post, adding, “I don’t want a Pope who thinks it’s OK for Iran to have a Nuclear Weapon.” Reiterating his stance, while addressing media, Trump said, “We don’t like a pope who says it’s OK to have a nuclear weapon.” Afterwards, Trump went on to post an image implying he had saint-like powers akin to those of Jesus Christ. Clad in a biblical-style robe, Trump was seen laying hands on a bedridden man as light emerges from his fingers, while a soldier, a nurse, a praying woman and a bearded man in a baseball cap all look on admiringly. The sky above is filled with eagles, an American flag and vaporous images. The Express Global Desk at The Indian Express delivers authoritative, verified, and context-driven coverage of key international developments shaping global politics, policy, and migration trends. The desk focuses on stories with direct relevance for Indian and global audiences, combining breaking news with in-depth explainers and analysis.

A major focus area of the desk is US immigration and visa policy, including developments related to student visas, work permits, permanent residency pathways, executive actions, and court rulings. The Global Desk also closely tracks Canada’s immigration, visa, and study policies, covering changes to study permits, post-study work options, permanent residence programmes, and regulatory updates affecting migrants and international students.

All reporting from the Global Desk adheres to The Indian Express’ editorial standards, relying on official data, government notifications, court documents, and on-record sources. The desk prioritises clarity, accuracy, and accountability, ensuring readers can navigate complex global systems with confidence.

Core Team

The Express Global Desk is led by a team of experienced journalists and editors with deep expertise in international affairs and migration policy:

Aniruddha Dhar – Senior Assistant Editor with extensive experience in global affairs, international politics, and editorial leadership.

Nischai Vats – Deputy Copy Editor specialising in US politics, US visa and immigration policy, and policy-driven international coverage.

Mashkoora Khan – Sub-editor focusing on global developments, with a strong emphasis on Canada visa, immigration, and study-related policy coverage.... Read More Stay updated with the latest -Click here to follow us on Instagram"
